"BallotID","raiford"
"AB-0169+10283",1
"AB-0169+10287",0
"AB-0169+10291",0
"AB-0169+10345",0
"AB-0169+10367",0
"AB-0169+10483",1
"AB-0169+10505",0
"AB-0170+10011",1
"AB-0170+10013",1
"AB-0170+10021",1
"AB-0170+10029",1
"AB-0170+10031",1
"AB-0170+10039",1
"AB-0170+10063",1
"AB-0170+10115",1
"AB-0170+10135",1
"AB-0170+10149",1
"AB-0170+10171",1
"AB-0170+10183",1
"AB-0170+10187",1
"AB-0170+10199",1
"AB-0170+10207",1
"AB-0170+10219",1
"AB-0170+10229",1
"AB-0170+10231",1
"AB-0170+10299",1
"AB-0170+10305",1
"AB-0170+10313",1
"AB-0170+10319",1
"AB-0170+10331",1
"AB-0170+10351",0
"AB-0170+10359",1
"AB-0170+10377",1
"AB-0170+10379",1
"AB-0170+10387",1
"AB-0170+10397",1
"AB-0170+10405",1
"AB-0170+10425",1
"AB-0170+10431",1
"AB-0170+10433",1
"AB-0170+10453",1
"AB-0170+10455",1
"AB-0170+10487",1
"AB-0170+10499",1
"AB-0170+10517",1
"AB-0170+10533",1
"AB-0170+10535",1
"AB-0170+10543",1
"AB-0170+10547",1
"AB-0170+10551",1
"AB-0170+10555",1
"AB-0170+10559",1
"AB-0170+10593",1
"AB-0170+10615",1
"AB-0170+10617",1
"AB-0170+10631",0
"AB-0170+10633",1
"AB-0170+10673",1
"AB-0170+10681",0
"AB-0170+10695",1
"AB-0170+10755",1
"AB-0171+10023",0
"AB-0171+10037",1
"AB-0171+10043",1
"AB-0171+10051",0
"AB-0171+10109",1
"AB-0171+10113",1
"AB-0171+10129",1
"AB-0171+10155",1
"AB-0171+10157",1
"AB-0171+10191",1
"AB-0171+10223",1
"AB-0171+10241",0
"AB-0171+10249",1
"AB-0171+10263",1
"AB-0171+10265",1
"AB-0171+10269",1
"AB-0171+10291",0
"AB-0171+10327",0
"AB-0171+10333",1
"AB-0171+10337",0
"AB-0171+10343",0
"AB-0171+10361",1
"AB-0171+10371",1
"AB-0171+10403",1
"AB-0171+10407",1
"AB-0171+10409",1
"AB-0171+10431",1
"AB-0171+10439",1
"AB-0171+10467",0
"AB-0171+10477",1
"AB-0171+10501",1
"AB-0171+10505",0
"AB-0171+10509",0
"AB-0171+10577",1
"AB-0171+10579",1
"AB-0171+10601",1
"AB-0171+10607",1
"AB-0171+10609",1
"AB-0171+10617",1
"AB-0171+10621",1
"AB-0171+10631",1
"AB-0171+10697",1
"AB-0171+10707",1
"AB-0171+10723",1
"AB-0171+10733",1
"AB-0171+10765",0
"AB-0171+10769",0
"AB-0171+10779",1
"AB-0171+10787",1
"AB-0171+10791",1
"AB-0172+10027",1
"AB-0172+10035",0
"AB-0172+10041",1
"AB-0172+10057",1
"AB-0172+10065",1
"AB-0172+10073",1
"AB-0172+10087",1
"AB-0172+10105",1
"AB-0172+10125",0
"AB-0172+10127",0
"AB-0172+10131",1
"AB-0172+10147",1
"AB-0172+10159",1
"AB-0172+10185",1
"AB-0172+10199",1
"AB-0172+10205",1
"AB-0172+10257",1
"AB-0172+10259",1
"AB-0172+10269",1
"AB-0172+10287",1
"AB-0172+10381",1
"AB-0172+10417",1
"AB-0172+10425",1
"AB-0172+10429",1
"AB-0172+10433",1
"AB-0172+10453",1
"AB-0172+10455",1
"AB-0172+10471",1
"AB-0173+10019",1
"AB-0173+10029",1
"AB-0173+10039",1
"AB-0173+10051",1
"AB-0173+10057",1
"AB-0173+10083",1
"AB-0173+10113",1
"AB-0173+10115",1
"AB-0173+10119",1
"AB-0173+10175",0
"AB-0173+10191",1
"AB-0173+10209",1
"AB-0173+10213",1
"AB-0173+10231",1
"AB-0173+10259",1
"AB-0173+10261",1
"AB-0173+10269",0
"AB-0173+10291",1
"AB-0173+10315",1
"AB-0173+10331",0
"AB-0173+10345",1
"AB-0173+10369",1
"AB-0173+10373",1
"AB-0173+10391",1
"AB-0173+10395",1
"AB-0173+10417",1
"AB-0173+10431",1
"AB-0173+10443",1
"AB-0173+10465",1
"AB-0173+10501",0
"AB-0173+10503",0
"AB-0173+10513",0
"AB-0173+10517",1
"AB-0173+10539",1
"AB-0173+10563",1
"AB-0173+10579",1
"AB-0173+10581",1
"AB-0173+10601",1
"AB-0173+10615",0
"AB-0173+10625",1
"AB-0173+10655",1
"AB-0173+10657",1
"AB-0173+10659",1
"AB-0173+10673",1
"AB-0173+10689",1
"AB-0173+10697",1
"AB-0173+10703",1
"AB-0173+10723",1
"AB-0173+10747",1
"AB-0173+10771",1
"AB-0173+10797",0
"AB-0174+10005",1
"AB-0174+10029",0
"AB-0174+10097",0
"AB-0174+10123",1
"AB-0174+10127",0
"AB-0174+10159",1
"AB-0174+10209",1
"AB-0174+10235",1
"AB-0174+10237",1
"AB-0174+10263",0
"AB-0174+10323",1
"AB-0174+10341",1
"AB-0174+10355",1
"AB-0174+10361",0
"AB-0175+10015",1
"AB-0175+10029",1
"AB-0175+10039",1
"AB-0175+10053",1
"AB-0175+10089",1
"AB-0175+10113",1
"AB-0175+10131",1
"AB-0175+10145",1
"AB-0175+10181",1
"AB-0175+10195",1
"AB-0175+10203",1
"AB-0175+10209",1
"AB-0175+10223",1
"AB-0175+10245",0
"AB-0175+10251",0
"AB-0175+10255",1
"AB-0175+10265",0
"AB-0175+10353",1
"AB-0175+10365",1
"AB-0175+10383",0
"AB-0175+10397",1
"AB-0176+10021",1
"AB-0176+10047",0
"AB-0176+10049",1
"AB-0176+10071",1
"AB-0176+10081",1
"AB-0176+10111",1
"AB-0176+10155",1
"AB-0176+10165",1
"AB-0176+10179",0
"AB-0176+10213",1
"AB-0176+10231",1
"AB-0176+10247",1
"AB-0177+10023",1
"AB-0177+10035",0
"AB-0177+10071",1
"AB-0177+10091",1
"AB-0177+10099",1
"AB-0177+10177",1
"AB-0177+10181",0
"AB-0177+10185",1
"AB-0177+10187",1
"AB-0177+10191",0
"AB-0177+10245",1
"AB-0177+10253",0
"AB-0177+10337",0
"AB-0177+10343",0
"AB-0177+10363",1
"AB-0177+10365",0
"AB-0177+10379",1
"AB-0177+10387",0
"AB-0177+10389",1
"AB-0177+10491",1
"AB-0177+10495",1
"AB-0177+10571",1
"AB-0177+10577",1
"AB-0177+10579",1
"AB-0177+10585",0
"AB-0177+10591",1
"AB-0177+10595",1
"AB-0177+10629",0
"AB-0177+10637",1
"AB-0177+10645",0
"AB-0177+10647",1
"AB-0177+10719",1
"AB-0177+10727",1
"AB-0177+10733",1
"AB-0178+10013",1
"AB-0178+10019",1
"AB-0178+10025",0
"AB-0178+10037",0
"AB-0178+10069",1
"AB-0178+10071",1
"AB-0178+10093",0
"AB-0178+10103",0
"AB-0178+10119",1
"AB-0178+10141",0
"AB-0178+10165",1
"AB-0178+10193",0
"AB-0178+10211",1
"AB-0178+10221",1
"AB-0178+10287",0
"AB-0178+10333",0
"AB-0178+10337",0
"AB-0178+10341",1
"AB-0178+10371",1
"AB-0178+10375",1
"AB-0178+10395",1
"AB-0178+10421",0
"AB-0178+10455",1
"AB-0178+10483",1
"AB-0178+10553",1
"AB-0178+10587",1
"AB-0178+10589",1
"AB-0178+10593",1
"AB-0178+10619",0
"AB-0178+10631",1
"AB-0178+10633",1
"AB-0178+10665",0
"AB-0178+10683",1
"AB-0178+10701",0
"AB-0178+10715",1
"AB-0178+10727",1
"AB-0178+10737",1
"AB-0178+10751",1
"AB-0178+10771",1
"AB-0179+10027",1
"AB-0179+10029",1
"AB-0179+10075",1
"AB-0179+10083",0
"AB-0179+10285",0
"AB-0179+10407",1
"AB-0179+10415",0
"AB-0179+10453",0
"AB-0179+10463",0
"AB-0179+10487",1
"AB-0179+10539",0
"AB-0179+10571",1
"AB-0179+10573",1
"AB-0179+10647",1
"AB-0179+10663",0
"AB-0179+10691",0
"AB-0179+10725",1
"AB-0179+10769",1
"AB-0179+10771",1
"AB-0179+10783",1
"AB-0180+10039",0
"AB-0180+10053",1
"AB-0180+10073",1
"AB-0180+10081",0
"AB-0180+10119",1
"AB-0180+10165",1
"AB-0180+10187",1
"AB-0180+10207",1
"AB-0180+10211",1
"AB-0180+10219",0
"AB-0180+10229",0
"AB-0180+10233",0
"AB-0180+10239",1
"AB-0180+10301",0
"AB-0180+10321",1
"AB-0180+10333",1
"AB-0180+10345",1
"AB-0180+10351",0
"AB-0180+10369",0
"AB-0180+10425",1
"AB-0180+10467",0
"AB-0180+10479",1
"AB-0180+10495",0
"AB-0180+10515",0
"AB-0180+10543",1
"AB-0180+10551",1
"AB-0180+10581",1
"AB-0180+10675",0
"AB-0180+10703",1
"AB-0180+10725",0
"AB-0180+10731",1
"AB-0180+10733",1
"AB-0181+10027",1
"AB-0181+10121",0
"AB-0181+10133",0
"AB-0181+10149",0
"AB-0181+10153",0
"AB-0181+10199",0
"AB-0181+10211",1
"AB-0181+10225",0
"AB-0181+10229",1
"AB-0181+10231",1
"AB-0181+10245",1
"AB-0181+10303",1
"AB-0181+10363",1
"AB-0181+10371",1
"AB-0181+10375",1
"AB-0181+10381",1
"AB-0181+10387",1
"AB-0181+10403",1
"AB-0181+10415",0
"AB-0181+10459",1
"AB-0181+10475",0
"AB-0181+10477",1
"AB-0181+10499",0
"AB-0181+10521",0
"AB-0181+10617",1
"AB-0181+10639",0
"AB-0181+10649",1
"AB-0181+10651",0
"AB-0181+10675",1
"AB-0181+10677",1
"AB-0181+10709",1
"AB-0181+10713",1
"AB-0181+10719",1
"AB-0181+10725",1
"AB-0182+10027",0
"AB-0182+10043",1
"AB-0182+10045",1
"AB-0182+10103",0
"AB-0182+10127",1
"AB-0182+10165",1
"AB-0182+10193",1
"AB-0182+10211",0
"AB-0182+10217",0
"AB-0182+10255",1
"AB-0182+10259",0
"AB-0182+10297",0
"AB-0182+10419",0
"AB-0182+10467",1
"AB-0182+10503",1
"AB-0182+10507",0
"AB-0182+10525",0
"AB-0182+10573",0
"AB-0182+10681",1
"AB-0182+10693",1
"AB-0182+10697",0
"AB-0182+10753",0
"AB-0182+10785",0
"AB-0183+10035",1
"AB-0183+10043",1
"AB-0183+10051",0
"AB-0183+10093",1
"AB-0183+10095",0
"AB-0183+10141",1
"AB-0183+10169",0
"AB-0183+10211",0
"AB-0183+10257",1
"AB-0183+10287",1
"AB-0183+10339",1
"AB-0183+10347",0
"AB-0183+10503",1
"AB-0183+10523",0
"AB-0183+10551",1
"AB-0183+10573",1
"AB-0183+10665",0
"AB-0183+10675",0
"AB-0183+10729",1
"AB-0183+10779",0
"AB-0184+10073",0
"AB-0184+10151",1
"AB-0184+10217",1
"AB-0184+10273",1
"AB-0184+10277",1
"AB-0184+10279",1
"AB-0184+10291",1
"AB-0184+10327",1
"AB-0184+10329",1
"AB-0184+10343",1
"AB-0184+10349",0
"AB-0184+10375",1
"AB-0184+10377",0
"AB-0184+10403",1
"AB-0184+10427",0
"AB-0184+10457",1
"AB-0184+10465",1
"AB-0184+10469",1
"AB-0184+10497",0
"AB-0184+10519",1
"AB-0184+10525",1
"AB-0184+10541",1
"AB-0184+10557",1
"AB-0184+10595",0
"AB-0184+10601",0
"AB-0184+10617",1
"AB-0184+10635",1
"AB-0184+10651",0
"AB-0184+10665",1
"AB-0184+10683",1
"AB-0184+10759",0
"AB-0185+10007",1
"AB-0185+10035",0
"AB-0185+10049",1
"AB-0185+10063",1
"AB-0185+10127",0
"AB-0185+10137",0
"AB-0185+10163",0
"AB-0185+10173",0
"AB-0185+10237",1
"AB-0185+10239",1
"AB-0185+10247",1
"AB-0185+10265",1
"AB-0185+10279",1
"AB-0185+10395",0
"AB-0185+10401",1
"AB-0185+10413",1
"AB-0185+10425",0
"AB-0185+10443",1
"AB-0185+10467",1
"AB-0185+10517",0
"AB-0185+10519",0
"AB-0185+10531",0
"AB-0185+10567",0
"AB-0185+10603",0
"AB-0185+10621",0
"AB-0185+10637",1
"AB-0185+10649",1
"AB-0185+10725",0
"AB-0185+10757",1
"AB-0186+10003",0
"AB-0186+10007",1
"AB-0186+10011",1
"AB-0186+10035",1
"AB-0186+10053",0
"AB-0186+10121",1
"AB-0186+10151",0
"AB-0186+10153",1
"AB-0186+10159",0
"AB-0186+10181",1
"AB-0186+10183",1
"AB-0186+10217",1
"AB-0186+10261",1
"AB-0186+10273",0
"AB-0186+10285",0
"AB-0186+10337",1
"AB-0186+10371",1
"AB-0186+10375",1
"AB-0186+10381",1
"AB-0186+10391",1
"AB-0186+10393",1
"AB-0186+10417",1
"AB-0186+10435",1
"AB-0186+10465",1
"AB-0186+10467",1
"AB-0186+10473",1
"AB-0186+10479",1
"AB-0186+10529",1
"AB-0186+10535",1
"AB-0186+10559",1
"AB-0186+10581",1
"AB-0186+10643",1
"AB-0186+10681",1
"AB-0186+10697",0
"AB-0186+10703",0
"AB-0186+10715",1
"AB-0186+10719",1
"AB-0186+10737",1
"AB-0186+10745",1
"AB-0187+10035",0
"AB-0187+10055",0
"AB-0187+10069",1
"AB-0187+10079",1
"AB-0187+10095",1
"AB-0187+10109",1
"AB-0187+10121",1
"AB-0187+10133",1
"AB-0187+10179",1
"AB-0187+10229",1
"AB-0187+10253",1
"AB-0187+10283",1
"AB-0187+10287",1
"AB-0187+10305",1
"AB-0187+10343",1
"AB-0187+10365",1
"AB-0187+10439",0
"AB-0187+10449",1
"AB-0187+10453",1
"AB-0187+10513",1
"AB-0187+10515",1
"AB-0187+10567",1
"AB-0187+10577",1
"AB-0187+10597",1
"AB-0187+10613",1
"AB-0187+10641",0
"AB-0187+10647",1
"AB-0187+10653",1
"AB-0187+10681",1
"AB-0187+10691",1
"AB-0187+10719",1
"AB-0187+10743",1
"AB-0187+10745",1
"AB-0187+10763",1
"AB-0187+10777",0
"AB-0187+10785",1
"AB-0187+10791",0
"AB-0187+10799",0
"AB-0188+10029",0
"AB-0188+10035",1
"AB-0188+10037",0
"AB-0188+10039",1
"AB-0188+10079",1
"AB-0188+10087",1
"AB-0188+10093",1
"AB-0188+10103",1
"AB-0188+10133",1
"AB-0188+10145",1
"AB-0188+10147",1
"AB-0188+10217",1
"AB-0188+10223",1
"AB-0188+10229",1
"AB-0188+10269",1
"AB-0188+10277",0
"AB-0188+10291",1
"AB-0188+10333",1
"AB-0188+10365",1
"AB-0188+10395",1
"AB-0188+10403",1
"AB-0188+10409",0
"AB-0188+10463",1
"AB-0188+10505",0
"AB-0188+10531",0
"AB-0188+10591",1
"AB-0188+10695",0
"AB-0188+10703",1
"AB-0188+10715",1
"AB-0188+10719",1
"AB-0188+10721",1
"AB-0188+10733",1
"AB-0188+10735",1
"AB-0188+10761",0
"AB-0188+10773",1
"AB-0188+10793",1
"AB-0189+10005",1
"AB-0189+10007",1
"AB-0189+10023",1
"AB-0189+10025",1
"AB-0189+10055",1
"AB-0189+10061",1
"AB-0189+10069",0
"AB-0189+10121",1
"AB-0189+10131",1
"AB-0189+10139",1
"AB-0189+10143",1
"AB-0189+10159",1
"AB-0189+10181",1
"AB-0189+10255",1
"AB-0189+10261",1
"AB-0189+10271",1
"AB-0189+10311",1
"AB-0189+10315",1
"AB-0189+10421",1
"AB-0189+10443",0
"AB-0189+10489",1
"AB-0189+10555",1
"AB-0189+10575",1
"AB-0189+10579",1
"AB-0189+10637",0
"AB-0189+10651",1
"AB-0189+10669",1
"AB-0189+10677",0
"AB-0189+10681",0
"AB-0189+10685",1
"AB-0189+10781",1
"AB-0190+10009",1
"AB-0190+10023",1
"AB-0190+10035",1
"AB-0190+10047",1
"AB-0190+10049",1
"AB-0190+10085",1
"AB-0190+10101",1
"AB-0190+10109",1
"AB-0190+10115",1
"AB-0190+10117",1
"AB-0190+10125",1
"AB-0190+10151",0
"AB-0190+10179",1
"AB-0190+10183",1
"AB-0190+10191",1
"AB-0190+10227",1
"AB-0190+10229",1
"AB-0190+10235",1
"AB-0190+10249",0
"AB-0190+10281",1
"AB-0190+10287",1
"AB-0190+10309",1
"AB-0190+10313",1
"AB-0190+10323",1
"AB-0190+10399",1
"AB-0190+10407",1
"AB-0190+10427",1
"AB-0190+10439",1
"AB-0190+10443",1
"AB-0190+10447",0
"AB-0190+10461",1
"AB-0190+10505",1
"AB-0190+10537",1
"AB-0190+10549",1
"AB-0190+10669",1
"AB-0190+10707",1
"AB-0190+10735",0
"AB-0190+10751",1
"AB-0190+10787",1
"AB-0190+10789",1
"AB-0191+10003",1
"AB-0191+10045",1
"AB-0191+10087",1
"AB-0191+10089",1
"AB-0191+10091",1
"AB-0191+10111",1
"AB-0191+10129",1
"AB-0191+10193",1
"AB-0191+10245",1
"AB-0191+10323",1
"AB-0191+10361",1
"AB-0191+10367",1
"AB-0191+10377",1
"AB-0191+10437",1
"AB-0191+10517",1
"AB-0191+10521",1
"AB-0191+10549",1
"AB-0191+10557",1
"AB-0191+10575",1
"AB-0191+10611",1
"AB-0191+10613",1
"AB-0191+10639",0
"AB-0191+10695",1
"AB-0191+10701",1
"AB-0191+10703",0
"AB-0191+10705",0
"AB-0191+10765",0
"AB-0191+10785",0
"AB-0191+10789",0
"AB-0192+10069",1
"AB-0192+10083",1
"AB-0192+10133",1
"AB-0192+10177",0
"AB-0192+10273",1
"AB-0192+10299",1
"AB-0192+10305",1
"AB-0192+10309",1
"AB-0192+10319",0
"AB-0192+10329",0
"AB-0192+10373",1
"AB-0192+10421",1
"AB-0192+10425",1
"AB-0192+10433",1
"AB-0192+10449",1
"AB-0192+10469",1
"AB-0192+10483",1
"AB-0193+10005",0
"AB-0193+10197",1
"AB-0193+10209",0
"AB-0193+10335",1
"AB-0193+10337",1
"AB-0193+10513",0
"AB-0193+10535",1
"AB-0193+10537",1
"AB-0193+10539",1
"AB-0193+10547",0
"AB-0193+10567",1
"AB-0193+10589",1
"AB-0193+10617",1
"AB-0193+10621",1
"AB-0193+10625",0
"AB-0193+10641",0
"AB-0193+10661",1
"AB-0193+10703",1
"AB-0193+10737",1
"AB-0193+10741",0
"AB-0193+10761",0
"AB-0194+10023",1
"AB-0194+10031",0
"AB-0194+10071",1
"AB-0194+10121",1
"AB-0194+10163",1
"AB-0194+10175",0
"AB-0194+10211",0
"AB-0194+10225",1
"AB-0194+10367",0
"AB-0194+10387",1
"AB-0194+10403",1
"AB-0194+10475",1
"AB-0194+10479",1
"AB-0194+10489",1
"AB-0194+10491",0
"AB-0194+10501",1
"AB-0194+10515",1
"AB-0194+10523",0
"AB-0194+10565",0
"AB-0194+10579",0
"AB-0194+10595",1
"AB-0194+10633",1
"AB-0194+10637",1
"AB-0194+10647",1
"AB-0194+10665",1
"AB-0194+10709",0
"AB-0194+10733",1
"AB-0194+10751",1
"AB-0195+10027",1
"AB-0195+10035",1
"AB-0195+10039",1
"AB-0195+10043",1
"AB-0195+10045",1
"AB-0195+10059",1
"AB-0195+10069",1
"AB-0195+10085",1
"AB-0195+10101",1
"AB-0195+10127",1
"AB-0195+10185",1
"AB-0195+10243",0
"AB-0195+10277",0
"AB-0195+10305",0
"AB-0195+10319",1
"AB-0195+10325",1
"AB-0195+10357",1
"AB-0195+10361",1
"AB-0195+10365",1
"AB-0195+10367",1
"AB-0195+10375",1
"AB-0195+10379",1
"AB-0195+10393",1
"AB-0195+10397",1
"AB-0195+10399",1
"AB-0195+10401",0
"AB-0195+10405",1
"AB-0195+10407",1
"AB-0195+10443",1
"AB-0195+10453",1
"AB-0195+10461",1
"AB-0195+10475",1
"AB-0195+10505",1
"AB-0195+10563",1
"AB-0195+10565",1
"AB-0195+10613",1
"AB-0195+10629",1
"AB-0195+10675",1
"AB-0195+10677",1
"AB-0195+10699",0
"AB-0195+10701",0
"AB-0195+10709",1
"AB-0196+10003",1
"AB-0196+10031",1
"AB-0196+10033",1
"AB-0196+10049",1
"AB-0196+10087",1
"AB-0196+10115",1
"AB-0196+10123",1
"AB-0196+10145",1
"AB-0196+10147",1
"AB-0196+10181",1
"AB-0196+10189",0
"AB-0196+10217",0
"AB-0196+10255",0
"AB-0196+10259",0
"AB-0196+10293",1
"AB-0196+10303",1
"AB-0196+10317",0
"AB-0196+10329",1
"AB-0196+10369",1
"AB-0197+10009",1
"AB-0197+10013",0
"AB-0197+10057",1
"AB-0197+10077",1
"AB-0197+10111",1
"AB-0197+10125",1
"AB-0197+10159",1
"AB-0197+10179",1
"AB-0197+10205",1
"AB-0197+10207",1
"AB-0197+10243",1
"AB-0197+10285",1
"AB-0197+10307",0
"AB-0197+10313",1
"AB-0197+10331",1
"AB-0197+10357",1
"AB-0197+10365",1
"AB-0197+10399",1
"AB-0198+10035",1
"AB-0198+10057",1
"AB-0198+10061",1
"AB-0198+10065",1
"AB-0198+10091",1
"AB-0198+10117",1
"AB-0198+10127",1
"AB-0198+10137",1
"AB-0198+10169",0
"AB-0198+10183",0
"AB-0198+10197",0
"AB-0198+10265",0
"AB-0198+10267",1
"AB-0198+10277",1
"AB-0198+10281",1
"AB-0198+10285",1
"AB-0198+10287",0
"AB-0198+10289",1
"AB-0198+10297",0
"AB-0198+10305",0
"AB-0198+10361",0
"AB-0198+10363",0
"AB-0199+10019",0
"AB-0199+10027",1
"AB-0199+10073",0
"AB-0199+10077",0
"AB-0199+10111",0
"AB-0199+10113",0
"AB-0199+10151",1
"AB-0199+10153",0
"AB-0199+10175",1
"AB-0199+10207",1
"AB-0199+10233",1
"AB-0199+10255",0
"AB-0199+10265",1
"AB-0199+10331",1
"AB-0199+10337",1
"AB-0199+10387",0
"AB-0200+10019",1
"AB-0200+10033",1
"AB-0200+10055",0
"AB-0200+10101",0
"AB-0200+10127",0
"AB-0200+10133",0
"AB-0200+10141",1
"AB-0200+10185",1
"AB-0201+10007",0
"AB-0201+10011",1
"AB-0201+10095",1
"AB-0201+10113",1
"AB-0201+10173",1
"AB-0201+10225",0
"AB-0201+10257",0
"AB-0201+10381",1
"AB-0201+10413",0
"AB-0201+10417",1
"AB-0201+10421",1
"AB-0201+10451",1
"AB-0201+10453",1
"AB-0201+10463",0
"AB-0201+10473",0
"AB-0201+10479",1
"AB-0201+10545",0
"AB-0201+10585",0
"AB-0201+10599",1
"AB-0201+10603",1
"AB-0201+10629",1
"AB-0201+10675",1
"AB-0201+10677",1
"AB-0201+10703",0
"AB-0201+10773",1
"AB-0201+10779",1
"AB-0202+10059",1
"AB-0202+10093",1
"AB-0202+10109",0
"AB-0202+10131",0
"AB-0202+10133",1
"AB-0202+10169",0
"AB-0202+10181",0
"AB-0202+10233",1
"AB-0202+10263",1
"AB-0202+10325",1
"AB-0202+10373",0
"AB-0202+10467",1
"AB-0202+10485",1
"AB-0202+10489",0
"AB-0202+10501",0
"AB-0202+10517",1
"AB-0202+10553",0
"AB-0202+10567",0
"AB-0202+10569",1
"AB-0202+10711",0
"AB-0202+10785",0
"AB-0203+10003",1
"AB-0203+10039",1
"AB-0203+10095",1
"AB-0203+10161",0
"AB-0203+10247",0
"AB-0203+10249",1
"AB-0203+10261",0
"AB-0203+10309",1
"AB-0203+10337",1
"AB-0203+10441",1
"AB-0203+10485",1
"AB-0203+10499",1
"AB-0203+10519",1
"AB-0203+10521",1
"AB-0203+10523",1
"AB-0203+10557",1
"AB-0203+10615",0
"AB-0203+10641",1
"AB-0203+10667",0
"AB-0203+10677",0
"AB-0203+10683",1
"AB-0203+10685",1
"AB-0203+10703",1
"AB-0203+10711",0
"AB-0203+10735",1
"AB-0203+10747",1
"AB-0203+10757",1
"AB-0204+10039",1
"AB-0204+10089",1
"AB-0204+10147",1
"AB-0204+10159",1
"AB-0204+10205",0
"AB-0204+10289",1
"AB-0204+10337",0
"AB-0204+10341",0
"AB-0204+10345",1
"AB-0204+10363",0
"AB-0204+10407",0
"AB-0204+10423",1
"AB-0204+10425",1
"AB-0204+10427",1
"AB-0204+10449",0
"AB-0204+10457",0
"AB-0204+10467",1
"AB-0204+10521",1
"AB-0204+10551",1
"AB-0204+10567",0
"AB-0204+10627",0
"AB-0204+10637",0
"AB-0204+10639",1
"AB-0204+10663",0
"AB-0204+10675",0
"AB-0204+10691",0
"AB-0204+10719",1
"AB-0204+10739",0
"AB-0205+10023",0
"AB-0205+10101",0
"AB-0205+10127",0
"AB-0205+10129",0
"AB-0205+10155",1
"AB-0205+10177",1
"AB-0205+10305",0
"AB-0205+10319",1
"AB-0205+10321",1
"AB-0205+10327",1
"AB-0205+10329",1
"AB-0205+10355",1
"AB-0205+10401",1
"AB-0205+10413",1
"AB-0205+10435",1
"AB-0205+10439",1
"AB-0205+10445",0
"AB-0205+10461",1
"AB-0205+10475",1
"AB-0206+10015",0
"AB-0206+10115",0
"AB-0206+10143",0
"AB-0206+10251",1
"AB-0206+10293",1
"AB-0206+10315",1
"AB-0206+10355",1
"AB-0206+10441",1
"AB-0206+10451",1
"AB-0206+10541",1
"AB-0206+10571",1
"AB-0206+10587",1
"AB-0206+10603",1
"AB-0206+10701",1
"AB-0206+10719",1
"AB-0206+10743",1
"AB-0206+10745",1
"AB-0206+10753",0
"AB-0206+10777",1
"AB-0206+10783",1
"AB-0206+10791",1
"AB-0207+10029",1
"AB-0207+10041",1
"AB-0207+10069",1
"AB-0207+10077",1
"AB-0207+10107",1
"AB-0207+10111",1
"AB-0207+10117",0
"AB-0207+10119",0
"AB-0207+10145",0
"AB-0207+10161",0
"AB-0207+10189",0
"AB-0207+10191",0
"AB-0207+10209",1
"AB-0207+10215",0
"AB-0207+10227",1
"AB-0207+10239",1
"AB-0207+10241",1
"AB-0207+10259",1
"AB-0207+10305",1
"AB-0207+10315",1
"AB-0207+10333",1
"AB-0207+10369",1
"AB-0207+10371",1
"AB-0207+10385",1
"AB-0207+10419",1
"AB-0207+10457",1
"AB-0207+10463",1
"AB-0207+10469",1
"AB-0207+10473",0
"AB-0207+10505",1
"AB-0207+10511",0
"AB-0207+10521",1
"AB-0207+10535",1
"AB-0207+10561",1
"AB-0207+10641",1
"AB-0207+10643",1
"AB-0207+10655",1
"AB-0207+10657",1
"AB-0207+10661",0
"AB-0207+10671",1
"AB-0207+10675",0
"AB-0207+10687",1
"AB-0207+10689",0
"AB-0207+10697",1
"AB-0207+10703",0
"AB-0207+10707",1
"AB-0207+10711",1
"AB-0208+10005",0
"AB-0208+10019",0
"AB-0208+10027",0
"AB-0208+10053",1
"AB-0208+10097",0
"AB-0208+10215",1
"AB-0208+10223",0
"AB-0208+10243",0
"AB-0208+10273",0
"AB-0208+10279",1
"AB-0208+10309",0
"AB-0208+10311",0
"AB-0208+10351",1
"AB-0208+10357",1
"AB-0208+10391",0
"AB-0208+10399",1
"AB-0208+10439",0
"AB-0208+10447",0
"AB-0208+10461",0
"AB-0208+10469",1
"AB-0208+10475",1
"AB-0208+10489",0
"AB-0208+10497",1
"AB-0208+10501",0
"AB-0208+10519",1
"AB-0208+10531",1
"AB-0208+10539",0
"AB-0208+10547",0
"AB-0208+10577",1
"AB-0208+10603",1
"AB-0208+10621",0
"AB-0208+10625",1
"AB-0208+10637",0
"AB-0208+10659",1
"AB-0208+10697",1
"AB-0208+10737",1
"AB-0208+10747",1
"AB-0208+10777",1
"AB-0209+10053",1
"AB-0209+10091",1
"AB-0209+10099",1
"AB-0209+10107",1
"AB-0209+10111",0
"AB-0209+10133",1
"AB-0209+10163",0
"AB-0209+10183",1
"AB-0209+10185",1
"AB-0209+10205",0
"AB-0209+10213",1
"AB-0209+10279",0
"AB-0209+10297",0
"AB-0209+10301",0
"AB-0209+10305",1
"AB-0209+10307",0
"AB-0209+10313",1
"AB-0209+10335",1
"AB-0209+10337",1
"AB-0209+10351",1
"AB-0209+10389",1
"AB-0209+10391",0
"AB-0209+10397",0
"AB-0209+10405",0
"AB-0209+10407",1
"AB-0209+10449",1
"AB-0209+10467",1
"AB-0209+10475",1
"AB-0209+10491",1
"AB-0209+10501",1
"AB-0209+10543",1
"AB-0209+10555",1
"AB-0209+10573",1
"AB-0209+10609",1
"AB-0209+10611",1
